Sprite,Entry,Author
70.264.png,"Due to their bloated bodies, POKENAME need particularly strong branches when resting. Their tongues secrete a thick glue which they use to grab on to any food.",entomoxie
70.266.png,The vines that grow from its mouth are completely sentient. It can absorb other vegetation into its body by simply touching it.,.izik
70.28.png,The scales on its back are incredibly soft and frequently fall off. These scales can be buried in a home garden to promote crop growth.,.izik
70.301.png,"POKENAME lives in tropical areas near rivers. It can shoot incredibly strong acid like a catapult, which can decompose any material.",Kurator Chorby
70.301a.png,"POKENAME lives in tropical areas near rivers. It can shoot incredibly strong acid like a catapult, which can decompose any material.",Kurator Chorby
70.302.png,"Thanks to its long neck, it can orient its head at different angles to shoot acid over several kilometers with an accuracy of just a few meters.",Kurator Chorby
70.339.png,Its vines act as cutters to slice food too large to pull into its mouth. The fluids it produces dissolve anything it comes into contact with.,MelodyDeLune
70.34.png,"POKENAME lives near marshes and swamps. If provoked, it gathers mud into its tail and flings it towards enemies at high speeds.",kittyluv090
70.401.png,"The liquid dripping from its orifices may smell pleasant, but it is actually a painful poison. The smell alone can drift those around it into slumber.",bobosmith01
70.431.png,"It will release large amounts of powder from its mouths on either arm. After immobilizing its foe, it will dance rhythmically to taunt it.",.izik
70.44.png,POKENAME are usually found lying still and often mistaken for regular plants. They are constantly disoriented and drowsy from their own toxins.,Holgast
71.130.png,"POKENAME lives in murky tropical rivers, ambushing prey from below. During the dry season, it ascends to the canopy and hunts prey from above.",Staghorn
71.18.png,"When locating prey, POKENAME fly upside down to better scoop them up. When hunting for too long, they end up getting dizzy.",Frokachu
71.199a.png,"Fusion, in this case, has made the fusion more dumb. Victreebel doesn't seem to work as a replacement for Shellder.",.ssunday.
71.200.png,It lures in prey with enticing illusions and the scent of honey before enveloping and slowly digesting them. ,Marvin the Marrow Muncher
71.203.png,"Though both heads use lure tactics to capture prey, only the front head can actually consume it. The rear head simply captures smaller prey for POKENAME to save for when larger, more fulfilling food is scarce.",sk372
71.208.png,It is known to swallow Beedrill whole. Those who find a POKENAME in the wild should proceed with extreme caution.,kittyluv090
71.235.png,"The fluid on POKENAME's tail has a sweet aroma and is incredibly sticky. When hungry, it marks trees with it, turning them into insect traps.",Mykoloth
71.24.png,"POKENAME hangs on trees, awaiting its next victim. Once it starts swallowing, its stomach acid dissolves almost anything; attempting escape is futile.",Uncookie
71.272.png,The frost on POKENAME's leaves protects it from damage in battle. It will begin wilting in warm weather.,OhOk3441
71.272a.png,"It uses the poisonous Berries on its tail to lure in prey. POKENAME normally lacks accessories, but Trainers have begun decorating it during winter.",OhOk3441
71.272b.png,"POKENAME typically don't wilt in the winter. Rarely, though, one will appear with leaves that die during cold months and regrow in the spring.",OhOk3441
71.278.png,"A POKENAME is extremely accurate with its strikes. With its sharp whip-like tail, it pierces any weak point of its target without fail.",EaSpordz
71.296.png,"Combining immense patience with the sensory powers of aura, POKENAME can decimate forest Pokémon populations without ever moving more than a few feet.",kandyman
71.301.png,"POKENAME masquerades as a plant to entangle unwary prey with its tentacles, stuff it inside and quickly decompose it with its strong stomach acid.",Kurator Chorby
71.301a.png,"POKENAME masquerades as a plant to entangle unwary prey with its tentacles, stuff it inside and quickly decompose it with its strong stomach acid.",Kurator Chorby
71.301b.png,"POKENAME masquerades as a plant to entangle unwary prey with its tentacles, stuff it inside and quickly decompose it with its strong stomach acid.",Kurator Chorby
71.302.png,"POKENAME can channel the acid inside it to spew it out as a powerful, destructive beam. It grabs prey with its vines and swallows it whole.",Kurator Chorby
71.302a.png,"POKENAME can channel the acid inside it to spew it out as a powerful, destructive beam. It grabs prey with its vines and swallows it whole.",Kurator Chorby
71.302b.png,"POKENAME can channel the acid inside it to spew it out as a powerful, destructive beam. It grabs prey with its vines and swallows it whole.",Kurator Chorby
71.309.png,"POKENAME spends most of its day lying in forests, waiting for prey to enter its gaping mouth. Its bite force is devastatingly powerful. ",theartemis1
71.339.png,It lures its prey in with the sweet smell of honey and then pounces on them. They swallow their prey whole and dissolve it in their strong acids.,MelodyDeLune
71.424.png,"Fusion has given it the speed and agility to become a fearsome hunter. When it catches prey, it drags them into its mouth using the claws on its neck.",Pizzarcato
71.443.png,"It uses its leaf-like feathers to mimic a normal bush. When prey comes by, POKENAME quickly lunges out and grabs it.",moopse
71.60.png,"POKENAME float along rivers covering its mouth with its tail. It lures smaller Pokémon into its gaping maw with its sweet, scented saliva.",Mistymagius
71.68a.png,"POKENAME lures prey with the smell of honey, then launches a flurry of punches and chops once they get close. Once the prey is knocked out, POKENAME lifts it up with its four arms and swallows it whole.",darkweavile428
71.94.png,"POKENAME sprays an irresistible scent from the opening on its head. If prey gets too close, it unleashes powerful dark magic to strike them down.",Kurator Chorby
71.94a.png,"POKENAME sprays an irresistible scent from the opening on its head. If prey gets too close, it unleashes powerful dark magic to strike them down.",Kurator Chorby
71.94b.png,"POKENAME sprays an irresistible scent from the opening on its head. If prey gets too close, it unleashes powerful dark magic to strike them down.",Kurator Chorby
72.106.png,"Its legs are retractable and extremely dexterous, able to extend to lengths of almost three meters. POKENAME will extend its legs mid-kick in order to wrap around an opponent and crush it with its powerful constriction.",sk372
72.131.png,"It sings songs of anguish at night to lure in other creatures. If you hear a beautiful chorus of voices singing from a sea cave, stay clear.",.izik
72.150.png,"A Tentacool that has taken control over a Mewtwo, POKENAME has amazing psychic abilities but is somehow more sinister than a regular Mewtwo.",Krune
72.152.png,"POKENAME will use their single tentacle to sting small prey. They can swim in deep water, but don't like to.",zespud
72.153.png,"POKENAME prefer swampy, shallow water where they can keep their heads above water while walking.",zespud
72.154.png,POKENAME will happily plod through shallow waters without a care in the world. They release powerful acid to deter attackers.,zespud
72.155a.png,POKENAME has two brains and possibly two minds. Scientists are unsure which one is the dominant mind. ,Krune
72.156a.png,"Its flaming tentacles can singe metal and phase through wood like butter. Its fire burns brightly, even underwater. ",Krune
72.157a.png,"POKENAME uses flaming tentacles to sear foes, leaving them incapacitated. The crystal on its forehead holds elemental properties, even when removed. ",Krune
72.20.png,"It will sleep face-first in the water, swaying in the waves peacefully. At night it will absorb moonlight into its gems and use it as nourishment.",.izik
72.21.png,"A somewhat clumsy aquatic Pokémon, POKENAME stays near the sea's surface and performs shallow dives for its prey. Its bulbous head acts as a float and can expand to rapidly surface or intimidate threats.",Katie
72.213.png,"A wild POKENAME is hardly noticed among rock formations under the sea. Since it only has a pair of tentacles and weak acid, it stays hidden within its shell at all times, waiting for any nutrients or smaller prey to approach its holes.",Lutrax
72.215.png,"Composed mostly of water, POKENAME cunningly raids unguarded nests, snatching eggs when parents are absent.",anarchaz
72.223.png,It shoots jets of acidic water stored in the red gland on its back. Fishing boats that dared try to catch it have been found with holes in their hull.,abstrusePaladin
72.327.png,"POKENAME clings to its target by reaching out with its tentacle-like guard. It then plunges its poisonous, hard water blade into its victim.",abstrusePaladin
72.35.png,"On nights with a full moon, groups of POKENAME float above the water like balloons. Moonlight refracts in the red sacs on their heads to create a dazzling display of lights.",sautomagically
72.36.png,POKENAME's body is filled with water rather than internal systems. The gem on its belly lets it release a calming energy that can soothe even the most enraged.,robbery_666
72.39.png,"It emits strange, haunting hums that can lure sailors into a deep slumber, so experienced seafarers always carry earplugs. Fittingly, groups of POKENAME are called a choir.",sautomagically
72.399.png,POKENAME makes its den at the bottom of the ocean. It's difficult to find because it can appear as any aquatic Pokémon.,.realthree
72.43.png,"POKENAME can live amphibiously, walking on land with its feet and navigating the sea with its tentacles. It attacks anglers with its venomous beak.",synaesthesis
72.52.png,POKENAME is an example of what happens when a Tentacool takes control of a Pokémon's mind. The other Pokémon will slowly become Tentacool's body.,themicelegion
72.52.png,This Meowth is being mind-controlled by a Tentacool. Its shape depends on how long the Tentacool has controlled it. ,Krune
72.52a.png,POKENAME is an example of what happens when a Tentacool takes control of a Pokémon's mind. The other Pokémon will slowly become Tentacool's body.,themicelegion
72.52b.png,POKENAME is an example of what happens when a Tentacool takes control of a Pokémon's mind. The other Pokémon will slowly become Tentacool's body.,themicelegion
72.52c.png,POKENAME is an example of what happens when a Tentacool takes control of a Pokémon's mind. The other Pokémon will slowly become Tentacool's body.,themicelegion
72.81.png,"POKENAME floats above the ocean to grab small fish Pokémon with its tentacles. Despite this, it has never been observed eating anything.",DuskRD
72.90.png,"POKENAME's brilliant red shell serves two purposes: one is to give it defense against predators, and the other is to help shut water inside the shell at lower tides. Without water, POKENAME shrivels up.",bobosmith01
72.98.png,"POKENAME hunts with a three-stage strategy, snapping its claws to get a target's attention, blinding it with flashes from the orbs on its head, and finally immobilizing prey by stinging it with its tentacles.",sk372
73.116.png,"POKENAME have not mastered their ability to secrete poison at will, and may accidentally discharge toxins around them for no discernable reason at all.",bobosmith01
73.119.png,"POKENAME can find intricate ocean caverns, claiming them as their own. They can carefully extend their tentacles out to sense any prey approaching them, striking as soon as they have their chance.",entomoxie
73.150.png,"It controls an immense amount of psychic energy, which it uses to protect itself. Legends say it can cause massive tsunamis with a single thought. ",Schwaus
73.152.png,"When threatened, POKENAME will eject large amounts of acidic ink to cloud the waters, then submerge beneath to escape.",zespud
73.153.png,"If you see a POKENAME's head above water, steer clear. Their long tentacles could be waiting under the water to deliver painful stings.",zespud
73.154.png,"Since POKENAME breathe air, they will sit with their heads above water for hours, passively grabbing fish with their tentacles.",zespud
73.2.png,"POKENAME, with its flapping fins and hooked beak, is often mistaken for a bird of prey, but it's not even a Flying type.",.realthree
73.20a.png,"The gems on its body are full of energy, flickering with light. It can use this to communicate with others of its kind.",.izik
73.213.png,"POKENAME perfectly camouflages itself amongst colourful corals, silently scanning its surroundings unnoticed. When prey draw near, POKENAME releases tentacles from every hole in its shell to quickly grab and melt them using a powerful acid.",Lutrax
73.278.png,"POKENAME has 80 tentacles, which it uses to carefully tend to plants by weeding them. They are also used to attack anyone who tries to fell a tree.",dragonessanimations
73.309.png,"POKENAME rarely moves from its lair in the ocean depths, its many tentacles able to grab any prey that swims too close. Some fiction novels depict POKENAME as a deity with power beyond mortal comprehension.",sk372
73.318.png,"POKENAME keeps a miniature terrarium within the red orbs on its back. Its 80 tentacles coil into rudimentary legs, allowing it to walk on land.",Pizzarcato
73.327.png,No person has freed themself from more than one of POKENAME's 80 tentacles before being skewered on its brutal blade.,abstrusePaladin
73.339.png,"The three Pokémon that make up its pre-evolution have fused together, creating one large jellyfish Pokémon.",MelodyDeLune
73.362.png,POKENAME makes its home in containers and boxes dumped into the ocean. It will catch its prey by launching its many tentacles.,MelodyDeLune
73.43.png,"Its red orbs emit ultrasonic waves to weaken prey. It then closes in with its many poisonous tentacles, constricting creatures to prevent escape.",synaesthesis
73.455.png,POKENAME's free-floating tentacles act as sensitive feelers. It will instantly grab and pull any nearby prey into its gelatinous dome.,char_latte3412
73.455a.png,"The iridescent orbs on its body lure in unsuspecting prey. Once close enough, two venomous tentacles will ensnare the prey for POKENAME to feast on.",char_latte3412
73.466.png,"POKENAME is a recluse, exiled from the deepest depths. Its songs are full of deceiving promises, and getting lured by it rarely ends well.",GalactaKiller
73.54.png,"Each tentacle can release a numbing neurotoxin into the system of anything it touches. Though good for hunting prey, POKENAME mostly uses it to soothe its constant painful headaches.",sk372
73.79.png,"Its tail has a potent sting easily capable of stunning prey for POKENAME to eat. Because it's so forgetful, however, it only remembers to actually reel in the prey once every ten stings or so.",sk372
73.9.png,"The prehensile cannons extending from within its shell give it fantastic offensive and defensive capabilities. If one should be severed, a reserve from within will extend to replace it.",sk372
74.104.png,POKENAME removes its skull cap in private to mourn its loss. Older POKENAME can be identified by smooth lines on their face where tears have caused erosion over time.,sk372
74.129.png,"POKENAME are actually too heavy to swim in water, simply laying on the ocean floor with their mouth open in order to catch prey instead.",the.the.the.the.the.the
74.16.png,"Due to its robust body, POKENAME is unable to fly. Instead, it uses its strong arms to pull itself up cliffs and trees.",Kurator Chorby
74.172.png,POKENAME acts as if it was a much larger Pokémon. This intimidation tactic rarely works at this evolution stage.,monina
74.173.png,Clusters of POKENAME gather near emerald deposits to sleep. Their presence is a reliable sign of valuable minerals underground.,.izik
74.193.png,"Due to its bulk, it can achieve flight for only a few seconds. However, at maximum speed, its powerful wings can slice through iron girders with ease.",char_latte3412
74.218.png,"To claim its domain, POKENAME spits molten lava across the ground. This behavior permanently reshapes the terrain it inhabits.",.izik
74.221.png,"POKENAME's fur is rough like sandpaper. When they sleep huddled together, they often are mistaken for small rock formations.",Ayner
74.224.png,"POKENAME is very skilled at camouflage, though it seems like it would be easy to see. When an unsuspecting victim approaches it, it attacks.",snivi4971
74.23.png,"When POKENAME rattles its tail, it sounds like a clattering of rocks smacking together, though it only does this during territorial disputes. Usually, it silently lies in wait on mountain trails, ready to ambush unsuspecting Pokémon.",foolish_weasel
74.24.png,"It prefers to constrict its enemies with its stony tail. While it has its prey immobilized in its rock-hard grip, it pummels them with its fists.",foolish_weasel
74.246.png,POKENAME tend to disguise themselves as rocks to protect their homes from intruders. They stick out their horns when the intruder is not looking.,v0rtre
74.252.png,"Lacking a conventional means of mobility, POKENAME will coil its heavy tail and swing around. When its tail unravels, it takes off like a shot put.",char_latte3412
74.27.png,"It has few predators thanks to its rock-hard hide. As it grows older, the brick-shaped pattern on its skin grows rougher and loses definition until it's indistinguishable from stone.",Staghorn
74.325.png,"POKENAME uses its magnetic nose to locate iron deposits underground. Once detected, it digs relentlessly to consume the metal.",.izik
74.327.png,"Alternating between arm and pick, POKENAME scales mountains. Popular legend says it is possessed by the spirit of a deceased dwarf.",abstrusePaladin
74.339.png,"In nature, packs of POKENAME will tackle each other to prove whose body is sturdiest. The one that comes out on top becomes the leader of the pack.",MelodyDeLune
74.35.png,POKENAME is known to hurl stones at the moonlit sky before resting. The reason for this peculiar behavior remains a mystery to researchers.,.izik
74.354.png,"POKENAME are able to carry up to 25 tons of weight using their ears. It looks mean, but it has a heart of gold.",Lemmymaster
74.392.png,"Struggling to move, it consumes surrounding dirt and boulders, forming a pit. Hikers will occasionally fall in, irritating POKENAME to no end.",char_latte3412
74.41.png,POKENAME uses its strong arms to lift prey high into the air. It then drops them to the ground to incapacitate them.,.izik
74.42.png,"Each day, POKENAME crushes stones to create temporary dens. Its preference to never sleep in the same place twice baffles observers.",.izik
74.421.png,"When POKENAME discovers a gemstone, its topaz-like eyes light up with excitement. These precious stones are an essential part of its diet.",.izik
74.46.png,The mushrooms on POKENAME's body regrow rapidly after being harvested. It plants these fungi in caves to establish its territory.,.izik
74.461.png,This sauropod Pokémon is believed to have lived with Amaura in the same time period. It loves cuddles because its rocky body is always cold.,zerocipher
74.56.png,"By digging up minerals with its sturdy arms, POKENAME enhances its strength. Each discovery adds to its impressive resilience.",.izik
74.66.png,POKENAME punches through stones in search of crystals hidden inside. It uses these sparkling treasures to adorn its den.,.izik
74.67.png,"To impress its peers, POKENAME stacks boulders into towering formations. These rock structures can be found scattered across its habitat.",.izik
74.75.png,"POKENAME rolls down slopes with incredible accuracy, weaving through obstacles effortlessly. This skill makes it a master of mountainous terrain.",.izik
74.91.png,POKENAME's body is extremely rough and durable. It's rumored that its innards shimmer like the night sky.,lazyarcanist
74.95.png,"To clear paths, POKENAME slams its tail into mountainsides to dislodge rocks. Unfortunately, its efforts often make trails more hazardous.",.izik
74.98.png,"Krabby often keep POKENAME in close company, as their strong arms allow them to hurl stones at flying Pokémon that would normally hunt them. Afterward, it flexes triumphantly before its grateful charges.",sk372
75.101.png,"It is believed that in ancient times, people would roll groups of POKENAME down hills for entertainment, placing bets on which is faster. To this day, POKENAME pride themselves on their speed, only slowing down to mend the cracks in their bodies.",Wildheartrazorfangs
75.105.png,"POKENAME slams its bone into cliff walls to loosen minerals, which it then eats. The force of its strikes often leaves craters in the rock.",.izik
75.106.png,"POKENAME primarily use their arms to balance and direct themselves while performing powerful kicks. They extend their limbs to help them scale cliffs, kicking hard enough to shatter rock.",Wildheartrazorfangs
75.107.png,POKENAME are able to harden the gloves on their fists to be harder than rock. They carefully punch out sections of cave walls to create new tunnels and free people or Pokémon from cave-ins.,Wildheartrazorfangs
75.108.png,"The tongues of POKENAME are very sensitive, to the point where they encase them in rocks for protection. Different POKENAME use different types of rocks in this process to enjoy their favorite minerals.",Wildheartrazorfangs
75.109.png,POKENAME struggle to inflate themselves enough to lift off the ground. They instead release dust broken down from the rocks they eat to act as propulsion to suspend themselves in the air.,Wildheartrazorfangs
75.110.png,"It lingers near construction vehicles in mountains, breathing in their exhaust. If it absorbs too much, it overheats and explodes violently.",.izik
75.111.png,"It is unable to jump long distances. Despite this, it will attempt to jump from cliff to cliff, spelling doom for anyone it accidentally falls onto.",.izik
75.112.png,"It is able to eat stones for nourishment, grabbing handfuls of rocks from mountain walls to feast. However, this habit can cause landslides.",.izik
75.113.png,It pounds herbs into a paste with its rock-hard arms. This healing salve is used to aid injured Pokémon and restore vitality.,.izik
75.126.png,"Despite their fearsome appearance, POKENAME were domesticated fairly early, especially popular among construction workers and business owners. They perch on the side of buildings to keep watch at night with the light of their flames.",Wildheartrazorfangs
75.132.png,"Its body is gooey and mud-like, making it difficult to distinguish it from the canyon floor. It waits in cracks to ambush unsuspecting prey.",.izik
75.143.png,"POKENAME gorges on mineral-rich foods to maintain its rocky composition. It sleeps on the top of mountains, sometimes tumbling down in its sleep.",abstrusePaladin
75.169.png,"Flecks of gravel fall from its wings as it flies, leaving trails of debris. Its sturdy body allows it to navigate harsh environments with ease.",.izik
75.17.png,"Due to its heavy body, it can only fly very slowly. However, POKENAME can curl up in the air to smash into opponents on the ground like a meteorite.",Kurator Chorby
75.18.png,"POKENAME is slightly vain, proud of the long mane of hair-like stone on its head. It washes and polishes the rock often until it gleams, and is particularly vicious against any who would dirty it.",sk372
75.20.png,POKENAME keeps its large teeth healthy and strong by gnawing on the many rocks and stones strewn about mountains and caverns. It's become a nuisance to Rock-type Pokémon as it sometimes gnaws on them as well.,sk372
75.200.png,"POKENAME can make itself incorporeal and possess stone. If one's mountain travel seems fraught with far too many near misses with falling rocks, it may be a POKENAME playing pranks.",sk372
75.202.png,"It wraps its arms around its face before being struck. Afterward, its body shimmers gold as it unleashes a deadly Mirror Coat to retaliate.",.izik
75.206.png,The wings of a POKENAME will fall off and regrow as it ages. The discarded wings can be ground and used to create soaps and lotions.,.izik
75.207.png,"POKENAME use their claws as hooks to dig into the sides of cliffs, quickly and effortlessly scaling mountainsides. They glide around the cliffside with their tails swaying slowly, waiting to dig up ore deposits for their meals.",Wildheartrazorfangs
75.208.png,It loves eating agate above all other gems. It will dig for up to two days to search for even a single piece before reluctantly consuming less-preferred gemstones.,.izik
75.213.png,"Because it eats small rocks as well as berries that grow near mountains, POKENAME's juice is described as having a slightly grainy texture. It's a popular beverage choice among hikers and campers.",sk372
75.216.png,The moon-shaped stone on its head emits a honey-like scent that puts foes at ease. It uses this fragrance to lure prey closer before striking.,.izik
75.217.png,"Its body is covered in thick mud, with a metallic crest on its chest that emits a honey fragrance. This scent lures prey into its territory.",.izik
75.218.png,"Its body is made of incredibly hot mud, allowing it to live within volcanic walls. The heat it radiates makes the surrounding rocks glow faintly.",.izik
75.22.png,"Its body is covered in fluffy feathers that mimic the texture of stone. It smacks tree trunks to knock down prey like Weedle, which it devours.",.izik
75.227.png,"POKENAME forms in rock deposits near hot springs. As it ages and battles, its rocky outer layer crumbles away, revealing the gemstone underneath.",CapWolfBane
75.228.png,"POKENAME live near volcanoes where they use the arms on their backs to gather molten rocks to make into armor. They're rather playful by nature, leaping and splashing around lava as if it was water.",Wildheartrazorfangs
75.231.png,"POKENAME often play with each other by using their trunks to grab rocks, throwing and dodging the stone projectiles. Unfortunate Geodude and Roggenrola sometimes get used in these games as well.",sk372
75.232.png,"It rolls at such high speeds that it can scale cliffs effortlessly. Its trunk is used to break citrine from cave walls, which it consumes.",.izik
75.236.png,"When startled, it delivers a devastating punch that can reduce a boulder to dust in one strike. It often trains by smashing smaller rocks into powder.",.izik
75.246.png,POKENAME's second pair of arms are useful for both combat and labor. They are excellent at digging and building.,v0rtre
75.247.png,"At this stage in its evolution, POKENAME begins to condense itself. It becomes tougher and tougher the more it condenses.",v0rtre
75.26.png,It generates energy internally by curling up and rolling about the mountains. It enjoys charging up enough energy to shoot bolts of lightning at large rocks to shatter them to pieces.,sk372
75.260.png,"It shatters large rocks into bite-size pebbles with the large arms on its head. Afterward, all four arms will take turns shoveling the stone morsels into its hungry mouth.",sk372
75.28.png,It rubs its back against stone walls to grind down the rocky spines on its back when they grow too large. Spears using broken-off spines as the tip have been found dating back to ancient Kanto.,sk372
75.310.png,It can sense large earthquakes before they happen and warns townsfolk by throwing rocks onto roads as they walk. This act is often misunderstood as a bad omen.,.izik
75.325.png,"When standing still, POKENAME will swing and rotate its multiple arms with no discernible pattern. Researchers theorize these movements adjust and regulate its internal magnetism.",sk372
75.327.png,"Its arms can hurl boulders, opponents, or itself; its preferred mode of travel. The boulders it sheaths into ensure its landings are not graceful.",abstrusePaladin
75.339.png,"To maintain its bulk and sturdy body, it will eat up to a ton of rocks on a daily basis. Its favorite rocks seem to be those covered in moss.",MelodyDeLune
75.352.png,"When POKENAME goes up a mountain, it moves delicately. In contrast, it tumbles down the mountain when descending.",birchbot
75.36.png,"It will sleep face down on muddy surfaces during the day, snoring loudly. At night, it springs awake and sings to the moon.",.izik
75.383.png,"Using its tail, it loosens large pieces of granite to construct its lodge at a river's mouth. Its homes are known to withstand powerful currents.",.izik
75.40.png,"Its body is completely hollow and filled with an odd gas. Despite its rocky surface and weight, it can float for short distances.",.izik
75.41.png,"It flies swiftly to catch prey like Venonat, using Supersonic attacks to disorient them. Once the target is stunned, it delivers a ferocious Bite.",.izik
75.418.png,POKENAME causes issues for clay target shooting competitions. It confuses the flying discs for members of its species and snatches them up because it believes they are in danger.,speciessaladmallory
75.42.png,"POKENAME use their large teeth to break through rocks in order to grind them into dust and gather minerals from within. They scatter the leftover dust as they fly, blinding opponents or intruders to their territory.",Wildheartrazorfangs
75.421.png,"Using all four arms, it digs through caverns in search of raw precious gems. After successfully snatching some, it cannot resist prancing about in triumph before consuming its crystalline meal.",sk372
75.431.png,"POKENAME is used as the mascot and cheerleader for the Pewter Power Gems. If facing the Indigo Ice Beams, it shakes its rock-poms even harder.",.realthree
75.44.png,"POKENAME spews foul-smelling spores and dust wherever it goes. It is unclear if this action is entirely conscious or not, but POKENAME have been observed purposely firing dust and spores into the eyes of aggressors.",bobosmith01
75.442.png,It pecks at cave walls to loosen zircon and smashes the gems into dust before eating. Its downy wings keep it safe from sharp shards while foraging.,.izik
75.457.png,"Despite its rocky appearance, its body is composed of a hard, cactus-like substance. It thrives in arid deserts where dry air keeps its body sturdy.",.izik
75.47.png,"POKENAME crawls atop large boulders and siphons nutrients from them. The boulders turn hollow and brittle as a result, crumbling to dust once POKENAME has fed from them completely.",sk372
75.49.png,"At night, a POKENAME wanders through mountain passes looking for travelers who fell. Instead of assisting them, it will stand next to them and stare. ",.izik
75.56.png,"It uses all four arms and even its tail to grab stones in order to pelt them at trespassers. Should this warning be ignored, it will fly into a deeper rage and roll at its target, howling all the while.",sk372
75.57.png,"Each fist can punch a hole in stone with ease, making POKENAME a formidable opponent. A raging POKENAME once reduced an entire mountain peak to dust in a day before it calmed down.",sk372
75.64.png,POKENAME fashion spoons out of minerals they gather in order to focus their psychic powers. They primarily use these powers to compare various minerals and see the composition of caves around them.,Wildheartrazorfangs
75.65.png,It uses psychic pulses to loosen ore from cave walls before consuming them. Its appetite for rare minerals drives it to dig deep into the earth.,.izik
75.66.png,"Its strong rocky forearms make for a potent offense. Its other set of arms seem malformed, but in actuality it keeps them tucked close to help protect weak spots on its torso.",sk372
75.67.png,"POKENAME's flexing isn't just for showboating; every flex temporarily stores more energy in its stony arms. If allowed to flex enough before release, a single punch could crumble an entire mountain range.",sk372
75.70.png,"It shovels onyx into its large, gaping mouth whenever it finds it. The stone is melted instantly within its powerful, acidic saliva.",.izik
75.74.png,"Commonly mistaken for regular Graveler, the main distinction of a POKENAME is its lack of feet. It almost always keeps its newly developed second pair of arms by its side, as if it doesn't even realize it has them.",Wildheartrazorfangs
75.76.png,"POKENAME gather rocks around themselves to protect their bodies as they prepare for evolution. They often seem confused on which set of arms to use, as if trying to decide which one they prefer.",Wildheartrazorfangs
75.77.png,"The fist on its tail is used to smash stones into chunks small enough for it to eat. When it chews on the rocks, sparks can sometimes be seen as it crunches on the stones.",sk372
75.78.png,"POKENAME have been found in depictions of royal houses in historical Galar and Kalos. High-ranking knights would ride them across dangerous territory, where speed and defense were both paramount to survival.",sk372
75.81.png,"Despite their magnetic powers, POKENAME prefer to use the magnets they carry as blunt maces. They rapidly spin in place, smacking their opponents repeatedly while pulling them back and forth with their magnets.",Wildheartrazorfangs
75.82.png,"The three parts of POKENAME maintain a connection via a strong grip, rather than any magnetism at work. Curiously, the bond this way is even stronger than the magnets; nothing has been seen able to pull them apart.",sk372
75.85.png,"It throws stones at other Pokémon while racing them across rugged terrain. The rear head watches for pursuers, ensuring it always has the advantage.",.izik
75.86.png,POKENAME makes its home at the bottom of cold underground lakes. Records indicate some Lapras have been saved from poachers by POKENAME rocketing from the depths and attacking the interlopers.,sk372
75.95.png,"Typically, POKENAME's arms are vestigial in nature and serve no clear function. However, some POKENAME have been witnessed using them to hurl large boulders at foes.",bobosmith01
75.97.png,"Once POKENAME picks a spot to settle, it rarely moves. It uses multiple arms and telekinesis to fend off attacks from all directions as it sits still.",noel5229
75.98.png,"Burrowing into rocks at the bottom of underground caves, POKENAME only surface to gather more rocks for their shelters. They crush rocks into dust in their grip then release the dust into the water to fill it with minerals that will help them grow.",Wildheartrazorfangs
76.100a.png,"Its body oozes nitroglycerin, which crystallizes to coat its lower half. It can detonate the crystals to launch itself if threatened- or just for fun.",wigglypon
76.101a.png,Rivals compete to see whose explosions make the largest craters. It is known to raid construction sites and gobble up their dynamite stockpiles.,wigglypon
76.112.png,Its hardened stone body and powerful drill horn give it incredible offense and defense capabilities. POKENAME are known to battle Tyranitar over territorial claims for mountainsides.,sk372
76.121.png,"POKENAME has been spotted several times in ancient ruins, where it acts as a kind of security drone. Its exact origin can no longer be reconstructed.",Kurator Chorby
76.121.png,"This enigmatic Pokémon was found deep within a mine. It is largely inert, but some Trainers swear they can hear chimes coming from POKENAME's core.",Fenragon
76.121a.png,"POKENAME has been spotted several times in ancient ruins, where it acts as a kind of security drone. Its exact origin can no longer be reconstructed.",Kurator Chorby
76.131.png,"POKENAME inhabit pristine underground lakes. Ordinarily a creature of solitude, should travelers need to cross its lake, it will oblige them. It sings a rumbling song that echoes across the cavern as it does so.",sk372
76.132.png,"Its mud-like form allows it to slip beneath minecarts unnoticed. It greedily consumes spilled ore, leaving no trace behind.",.izik
76.141.png,Scientists developed POKENAME for fertilizing and crop harvesting in mountainous regions. Some untamable specimens managed to set themselves free and now cause havoc in local ecosystems.,Leviath
76.169.png,"Flying through deep caverns and abandoned mines, it hunts stealthily. While resting, it tucks its wings in tightly, resembling an ordinary boulder.",.izik
76.18.png,It rules shared territory in volcanic craters with others of its kind. There are reports that POKENAME has been observed bathing in red-hot lava.,Kurator Chorby
76.20.png,"Fur manages to grow from POKENAME's rocky skin, forming a coat that sheds once a year. Carpeting made with its fur is popular in some regions due to emanating a natural earthy scent.",sk372
76.208.png,"To defend itself, a wild POKENAME will coil up tightly and build up pressure within its body. After biding its time, its outer mineral layer explodes, causing sharp shrapnel to cut deeply into any nearby foe.",bobosmith01
76.212.png,"POKENAME's body is encased in a brown metal, with sharp clusters of stones embedded for additional defense. These features help deter potential predators.",.izik
76.213.png,"POKENAME makes its home near cave edges under Pomeg Berry trees, storing fallen berries in its shell along with pebbles. The juice it produces from these berries is highly regarded for its exquisite taste.",.izik
76.242.png,"POKENAME are commonly sighted after a volcano erupts, seeking to bring joy to any affected locals. Its soft and sturdy body ensures no harm befalls its egg.",cheroace
